Product_0639,Whse_S,Category_019,2012/10/11,6 
Product_1510,Whse_S,Category_019,2012/10/24,5000 
Product_0639,Whse_S,Category_019,2012/11/6,10 
Product_1431,Whse_S,Category_019,2012/11/6,10000 
Product_1234,Whse_S,Category_019,2012/11/27,3000 
Product_1234,Whse_S,Category_019,2012/11/27,2000 
Product_1510,Whse_S,Category_019,2012/11/27,5000 
Product_1241,Whse_S,Category_019,2012/12/10,75000 
Product_1241,Whse_S,Category_019,2012/12/24,75000 
Product_1570,Whse_S,Category_019,2012/12/10,72500 
Product_1570,Whse_S,Category_019,2012/12/24,72500 
Product_1904,Whse_S,Category_019,2012/12/10,150000 
Product_1904,Whse_S,Category_019,2012/12/24,100000 
Product_0639,Whse_S,Category_019,2012/12/4,10 
Product_0639,Whse_S,Category_019,2012/12/24,5 
Product_0558,Whse_S,Category_030,2012/6/25,2000 
Product_0556,Whse_S,Category_030,2012/9/14,500 
Product_1486,Whse_J,Category_019,2012/2/17,27000 
Product_1486,Whse_J,Category_019,2012/2/17,23000 
Product_1246,Whse_J,Category_019,2012/3/9,2000 
Product_1486,Whse_J,Category_019,2012/3/26,10000 
Product_1486,Whse_J,Category_019,2012/4/16,50000 
Product_1486,Whse_J,Category_019,2012/5/30,50000 
Product_1246,Whse_J,Category_019,2012/6/6,1000 
Product_1246,Whse_J,Category_019,2012/7/2,1000 
Product_1486,Whse_J,Category_019,2012/7/23,5000 
Product_1486,Whse_J,Category_019,2012/7/26,50000 
Product_1486,Whse_J,Category_019,2012/9/12,50000 
Product_1246,Whse_J,Category_019,2012/10/15,3000 
Product_1486,Whse_J,Category_019,2012/10/25,20000 
Product_1486,Whse_J,Category_019,2012/11/1,50000 
Product_1246,Whse_J,Category_019,2012/12/12,2000 
Product_1486,Whse_J,Category_019,2012/12/20,50000 
Product_1431,Whse_C,Category_019,2011/12/20,1000 
Product_1101,Whse_C,Category_032,2012/2/13,2000 
Product_1101,Whse_C,Category_032,2012/5/4,1000 
Product_1101,Whse_C,Category_032,2012/11/14,1000 
Product_1278,Whse_S,Category_019,2012/1/16,12000 
Product_1245,Whse_S,Category_019,2012/1/16,20000 
Product_1245,Whse_S,Category_019,2012/1/30,10000 
Product_1263,Whse_S,Category_019,2012/1/16,30000 
Product_1278,Whse_S,Category_019,2011/12/30,1000 
Product_1278,Whse_S,Category_019,2012/1/16,150000 
Product_1245,Whse_S,Category_019,2012/2/13,15000 
Product_1245,Whse_S,Category_019,2012/1/20,20000 
Product_1245,Whse_S,Category_019,2012/1/30,70000 
Product_1278,Whse_S,Category_019,2012/1/30,50000 
Product_1263,Whse_S,Category_019,2012/2/19,30000 
Product_1263,Whse_S,Category_019,2012/3/12,10000 
Product_1245,Whse_S,Category_019,2012/2/27,70000 
Product_1245,Whse_S,Category_019,2012/3/18,20000 
Product_1245,Whse_S,Category_019,2012/3/11,20000 
Product_1245,Whse_S,Category_019,2012/4/8,20000 
Product_1245,Whse_S,Category_019,2012/4/4,100000 
Product_1263,Whse_S,Category_019,2012/4/17,30000 
Product_1278,Whse_S,Category_019,2012/5/1,150000 
Product_1278,Whse_S,Category_019,2012/5/8,10000 
Product_1245,Whse_S,Category_019,2012/5/8,20000 
Product_1245,Whse_S,Category_019,2012/6/12,15000 
Product_1278,Whse_S,Category_019,2012/5/22,50000 
Product_1245,Whse_S,Category_019,2012/4/26,8000 
Product_1245,Whse_S,Category_019,2012/5/22,80000 
Product_1263,Whse_S,Category_019,2012/7/3,30000 
Product_1245,Whse_S,Category_019,2012/7/3,25000 
Product_1278,Whse_S,Category_019,2012/6/26,10000 
Product_1278,Whse_S,Category_019,2012/7/10,10000 
Product_1278,Whse_S,Category_019,2012/7/17,10000 
Product_1263,Whse_S,Category_019,2012/8/7,10000 
Product_1278,Whse_S,Category_019,2012/7/24,10000 
Product_1245,Whse_S,Category_019,2012/8/14,20000 
Product_1245,Whse_S,Category_019,2012/7/31,150000 
Product_1278,Whse_S,Category_019,2012/8/7,150000 
Product_1278,Whse_S,Category_019,2012/8/21,20000 
Product_1245,Whse_S,Category_019,2012/8/20,170000 
Product_1278,Whse_S,Category_019,2012/9/11,10000 
Product_1278,Whse_S,Category_019,2012/10/9,10000 
Product_1245,Whse_S,Category_019,2012/9/27,20000 
Product_1278,Whse_S,Category_019,2012/10/9,10000 
Product_1245,Whse_S,Category_019,2012/10/16,10000 
Product_1278,Whse_S,Category_019,2012/10/9,1000 
Product_1278,Whse_S,Category_019,2012/10/29,160000 
Product_1245,Whse_S,Category_019,2012/10/23,40000 
Product_1278,Whse_S,Category_019,2012/11/20,50000 
Product_1278,Whse_S,Category_019,2012/11/27,20000 
Product_1278,Whse_S,Category_019,2012/11/20,10000 
Product_1278,Whse_S,Category_019,2012/12/25,1000 
Product_1245,Whse_S,Category_019,2012/12/3,20000 
Product_1278,Whse_S,Category_019,2012/11/27,10000 
Product_1245,Whse_S,Category_019,2012/12/11,120000 
Product_1278,Whse_S,Category_019,2012/11/30,10000 
Product_1278,Whse_S,Category_019,2012/12/11,10000 
Product_1245,Whse_S,Category_019,2012/12/11,85000 
Product_1278,Whse_S,Category_019,2012/12/18,10000 
Product_1278,Whse_S,Category_019,2012/12/21,10000 
Product_1245,Whse_S,Category_019,2012/12/18,20000 
Product_0965,Whse_S,Category_006,2012/6/15,2 
Product_1264,Whse_S,Category_019,2012/1/18,10000 
Product_1432,Whse_S,Category_019,2012/1/24,5000 
Product_1480,Whse_S,Category_019,2012/1/18,10000 
Product_1521,Whse_S,Category_019,2012/2/27,10000 
Product_0980,Whse_S,Category_028,2012/5/21,10000 
Product_0980,Whse_S,Category_028,2012/6/27,3500 
Product_0980,Whse_S,Category_028,2012/9/16,2700 
Product_0664,Whse_J,Category_011,2012/1/5,1 
Product_0664,Whse_J,Category_011,2012/1/23,3 
Product_0664,Whse_J,Category_011,2012/1/23,2 
Product_0664,Whse_J,Category_011,2012/1/17,2 
Product_0664,Whse_J,Category_011,2012/1/23,1 
Product_0664,Whse_J,Category_011,2012/1/23,1 
Product_0664,Whse_J,Category_011,2012/1/27,1 
Product_0664,Whse_J,Category_011,2012/1/23,1 
Product_0664,Whse_J,Category_011,2012/1/25,1 
Product_0664,Whse_J,Category_011,2012/1/30,2 
Product_0664,Whse_J,Category_011,2012/1/31,2 
Product_0664,Whse_J,Category_011,2012/2/2,1 
Product_0664,Whse_J,Category_011,2012/2/3,4 
Product_0664,Whse_J,Category_011,2012/2/22,1 
Product_0664,Whse_J,Category_011,2012/2/8,3 
Product_0664,Whse_J,Category_011,2012/2/22,2 
Product_0664,Whse_J,Category_011,2012/2/8,1 
Product_0664,Whse_J,Category_011,2012/2/13,1 
Product_0664,Whse_J,Category_011,2012/2/22,1 
Product_0664,Whse_J,Category_011,2012/2/22,1 
Product_0664,Whse_J,Category_011,2012/2/22,1 
Product_0664,Whse_J,Category_011,2012/2/22,1 
Product_0664,Whse_J,Category_011,2012/2/22,3 
Product_0664,Whse_J,Category_011,2012/2/22,3 
Product_0664,Whse_J,Category_011,2012/2/22,1 
Product_0664,Whse_J,Category_011,2012/2/23,3 
Product_0664,Whse_J,Category_011,2012/2/27,2 
Product_0664,Whse_J,Category_011,2012/3/1,2 
Product_0664,Whse_J,Category_011,2012/3/5,1 
Product_0664,Whse_J,Category_011,2012/3/23,1 
Product_0664,Whse_J,Category_011,2012/3/21,4 
Product_0664,Whse_J,Category_011,2012/3/12,1 
Product_0664,Whse_J,Category_011,2012/3/28,3 
Product_0664,Whse_J,Category_011,2012/3/28,10 
Product_0664,Whse_J,Category_011,2012/3/28,1 
Product_0664,Whse_J,Category_011,2012/4/23,2 
Product_0664,Whse_J,Category_011,2012/8/16,1 
Product_0031,Whse_J,Category_005,2012/1/9,200 
Product_0031,Whse_J,Category_005,2012/1/13,100 
Product_0031,Whse_J,Category_005,2012/1/16,100 
Product_0031,Whse_J,Category_005,2012/1/17,100 
Product_0031,Whse_J,Category_005,2012/1/25,100 
Product_0031,Whse_J,Category_005,2012/1/30,100 
Product_0031,Whse_J,Category_005,2012/2/3,100 
Product_0031,Whse_J,Category_005,2012/2/6,100 
Product_0031,Whse_J,Category_005,2012/2/7,100 
Product_0031,Whse_J,Category_005,2012/2/10,300 
Product_0031,Whse_J,Category_005,2012/2/22,100 
Product_0031,Whse_J,Category_005,2012/3/2,100 
Product_0031,Whse_J,Category_005,2012/3/6,200 
Product_0031,Whse_J,Category_005,2012/3/12,100 
Product_0031,Whse_J,Category_005,2012/3/15,100 
Product_0031,Whse_J,Category_005,2012/4/2,100 
Product_0031,Whse_J,Category_005,2012/4/3,100 
Product_0031,Whse_J,Category_005,2012/4/1,200 
Product_0031,Whse_J,Category_005,2012/4/9,200 
Product_0031,Whse_J,Category_005,2012/4/16,100 
Product_0031,Whse_J,Category_005,2012/4/24,200 
Product_0031,Whse_J,Category_005,2012/4/26,100 
Product_0031,Whse_J,Category_005,2012/5/7,100 
Product_0031,Whse_J,Category_005,2012/5/8,100 
Product_0031,Whse_J,Category_005,2012/5/7,100 
Product_0031,Whse_J,Category_005,2012/5/14,100 
Product_0031,Whse_J,Category_005,2012/5/23,100 
Product_0031,Whse_J,Category_005,2012/5/30,100 
Product_0031,Whse_J,Category_005,2012/5/28,100 
Product_0031,Whse_J,Category_005,2012/6/4,200 
Product_0031,Whse_J,Category_005,2012/7/25,100 
Product_0031,Whse_J,Category_005,2012/7/25,100 
Product_0031,Whse_J,Category_005,2012/8/1,100 
Product_0031,Whse_J,Category_005,2012/7/25,100 
Product_0031,Whse_J,Category_005,2012/7/27,100 
Product_0031,Whse_J,Category_005,2012/7/19,100 
Product_0031,Whse_J,Category_005,2012/7/25,100 
Product_0031,Whse_J,Category_005,2012/6/15,200 
Product_0031,Whse_J,Category_005,2012/8/1,100 
Product_0031,Whse_J,Category_005,2012/8/10,100 
Product_0031,Whse_J,Category_005,2012/8/23,100 
Product_0031,Whse_J,Category_005,2012/8/31,100 
Product_0031,Whse_J,Category_005,2012/9/6,100 
Product_0031,Whse_J,Category_005,2012/9/14,100 
Product_0031,Whse_J,Category_005,2012/9/19,100 
Product_0031,Whse_J,Category_005,2012/9/27,100 
Product_0031,Whse_J,Category_005,2012/10/5,100 
Product_0031,Whse_J,Category_005,2012/10/11,100 
Product_0031,Whse_J,Category_005,2012/10/17,100 
Product_0031,Whse_J,Category_005,2012/10/17,100 
Product_0031,Whse_J,Category_005,2012/10/25,100 
Product_0031,Whse_J,Category_005,2012/10/25,200 
Product_0031,Whse_J,Category_005,2012/11/2,100 
Product_0031,Whse_J,Category_005,2012/11/7,100 
Product_0031,Whse_J,Category_005,2012/11/15,100 
Product_0031,Whse_J,Category_005,2012/11/15,100 
Product_0031,Whse_J,Category_005,2012/11/20,100 
Product_0031,Whse_J,Category_005,2012/12/6,100 
Product_0031,Whse_J,Category_005,2012/12/4,100 
Product_0031,Whse_J,Category_005,2012/12/7,200 
Product_0031,Whse_J,Category_005,2012/12/14,100 
Product_0031,Whse_J,Category_005,2012/12/14,100 
Product_0031,Whse_J,Category_005,2012/12/20,100 
Product_0031,Whse_J,Category_005,2012/12/20,100 
Product_0031,Whse_J,Category_005,2012/12/27,100 
Product_0031,Whse_J,Category_005,2012/12/27,100 
Product_1262,Whse_J,Category_019,2012/1/5,300 
Product_1430,Whse_J,Category_019,2012/1/5,300 
Product_1430,Whse_J,Category_019,2012/1/26,200 
Product_1469,Whse_J,Category_019,2012/1/27,100 
Product_1430,Whse_J,Category_019,2012/1/17,100 
Product_1469,Whse_J,Category_019,2012/1/17,100 
Product_1250,Whse_J,Category_019,2012/1/27,100 
Product_1316,Whse_J,Category_019,2012/1/27,100 
Product_1410,Whse_J,Category_019,2012/1/27,100 
Product_1315,Whse_J,Category_019,2012/1/27,100 
Product_1430,Whse_J,Category_019,2012/1/27,100 
Product_1469,Whse_J,Category_019,2012/1/27,100 
Product_1250,Whse_J,Category_019,2012/1/26,200 
Product_1316,Whse_J,Category_019,2012/1/26,300 
Product_1410,Whse_J,Category_019,2012/1/27,1000 
Product_1316,Whse_J,Category_019,2012/1/31,1000 
Product_1316,Whse_J,Category_019,2012/2/2,200 
Product_1250,Whse_J,Category_019,2012/2/7,1000 
Product_1316,Whse_J,Category_019,2012/2/7,1000 
Product_1315,Whse_J,Category_019,2012/2/10,200 
Product_1262,Whse_J,Category_019,2012/2/24,1000 
Product_1430,Whse_J,Category_019,2012/2/24,500 
Product_1315,Whse_J,Category_019,2012/3/7,100 
Product_1262,Whse_J,Category_019,2012/3/8,500 
Product_1316,Whse_J,Category_019,2012/3/14,100 
Product_1315,Whse_J,Category_019,2012/3/13,600 
Product_1315,Whse_J,Category_019,2012/3/28,200 
Product_1430,Whse_J,Category_019,2012/3/28,200 
Product_1469,Whse_J,Category_019,2012/3/28,100 
Product_1316,Whse_J,Category_019,2012/3/27,1000 
Product_1262,Whse_J,Category_019,2012/3/28,100 
Product_1315,Whse_J,Category_019,2012/3/28,200 
Product_1371,Whse_J,Category_019,2012/3/23,200 
Product_1430,Whse_J,Category_019,2012/3/23,200 
Product_1469,Whse_J,Category_019,2012/3/23,200 
Product_1430,Whse_J,Category_019,2012/3/30,100 
Product_1250,Whse_J,Category_019,2012/3/30,100 
Product_1315,Whse_J,Category_019,2012/4/4,200 
Product_1250,Whse_J,Category_019,2012/4/5,1000 
Product_1316,Whse_J,Category_019,2012/4/5,1000 
Product_1410,Whse_J,Category_019,2012/4/5,200 
Product_1250,Whse_J,Category_019,2012/4/10,100 
Product_1262,Whse_J,Category_019,2012/4/10,500 
Product_1315,Whse_J,Category_019,2012/4/10,500 
Product_1371,Whse_J,Category_019,2012/4/10,500 
Product_1262,Whse_J,Category_019,2012/4/20,300 
Product_1371,Whse_J,Category_019,2012/4/20,300 
Product_1430,Whse_J,Category_019,2012/4/20,500 
Product_1316,Whse_J,Category_019,2012/5/7,2000 
Product_1316,Whse_J,Category_019,2012/5/29,600 
Product_1410,Whse_J,Category_019,2012/5/29,300 
Product_1470,Whse_J,Category_019,2012/5/29,200 
Product_1316,Whse_J,Category_019,2012/5/16,2000 
Product_1371,Whse_J,Category_019,2012/5/16,200 
Product_1430,Whse_J,Category_019,2012/5/16,200 
Product_1250,Whse_J,Category_019,2012/5/29,300 
Product_1316,Whse_J,Category_019,2012/6/5,100 
Product_1250,Whse_J,Category_019,2012/6/5,1000 
Product_1372,Whse_J,Category_019,2012/6/5,100 
Product_1410,Whse_J,Category_019,2012/6/5,100 
Product_1250,Whse_J,Category_019,2012/5/30,2000 
Product_1250,Whse_J,Category_019,2012/6/1,200 
Product_1410,Whse_J,Category_019,2012/6/1,200 
Product_1371,Whse_J,Category_019,2012/6/12,200 
Product_1430,Whse_J,Category_019,2012/6/12,200 
Product_1250,Whse_J,Category_019,2012/6/5,100 
Product_1315,Whse_J,Category_019,2012/6/5,100 
Product_1469,Whse_J,Category_019,2012/6/5,100 
Product_1316,Whse_J,Category_019,2012/6/5,2000 
Product_1315,Whse_J,Category_019,2012/6/6,200 
Product_1430,Whse_J,Category_019,2012/6/6,200 
Product_1469,Whse_J,Category_019,2012/6/6,100 
Product_1315,Whse_J,Category_019,2012/6/27,200 
Product_1430,Whse_J,Category_019,2012/6/27,700 
Product_1469,Whse_J,Category_019,2012/6/27,200 
Product_1286,Whse_J,Category_019,2012/6/29,1000 
Product_1250,Whse_J,Category_019,2012/7/5,500 
Product_1316,Whse_J,Category_019,2012/7/5,500 
Product_1372,Whse_J,Category_019,2012/7/5,300 
Product_1410,Whse_J,Category_019,2012/7/5,500 
Product_1470,Whse_J,Category_019,2012/7/5,300 
Product_1262,Whse_J,Category_019,2012/7/10,200 
Product_1315,Whse_J,Category_019,2012/7/10,200 
Product_1430,Whse_J,Category_019,2012/7/10,300 
Product_1315,Whse_J,Category_019,2012/7/27,100 
Product_1469,Whse_J,Category_019,2012/7/27,100 
Product_1262,Whse_J,Category_019,2012/7/11,100 
Product_1315,Whse_J,Category_019,2012/7/11,400 
Product_1469,Whse_J,Category_019,2012/7/12,200 
Product_1430,Whse_J,Category_019,2012/7/30,100 
Product_1262,Whse_J,Category_019,2012/7/27,100 
Product_1286,Whse_J,Category_019,2012/7/12,500 
Product_1316,Whse_J,Category_019,2012/7/13,2000 
Product_1262,Whse_J,Category_019,2012/7/27,200 
Product_1430,Whse_J,Category_019,2012/7/27,200 
Product_1371,Whse_J,Category_019,2012/7/23,200 
Product_1250,Whse_J,Category_019,2012/7/27,100 
Product_1316,Whse_J,Category_019,2012/7/27,100 
Product_1250,Whse_J,Category_019,2012/8/9,200 
Product_1410,Whse_J,Category_019,2012/8/9,200 
Product_1316,Whse_J,Category_019,2012/8/9,300 
Product_1372,Whse_J,Category_019,2012/8/9,200 
Product_1470,Whse_J,Category_019,2012/8/9,100 
Product_1250,Whse_J,Category_019,2012/8/9,100 
Product_1372,Whse_J,Category_019,2012/8/9,100 
Product_1410,Whse_J,Category_019,2012/8/9,100 
Product_1250,Whse_J,Category_019,2012/8/7,200 
Product_1316,Whse_J,Category_019,2012/8/7,200 
Product_1470,Whse_J,Category_019,2012/8/7,100 
Product_1372,Whse_J,Category_019,2012/8/29,200 
Product_1410,Whse_J,Category_019,2012/8/29,200 
Product_1470,Whse_J,Category_019,2012/8/29,100 
Product_1250,Whse_J,Category_019,2012/9/4,100 
Product_1250,Whse_J,Category_019,2012/9/6,100 
Product_1410,Whse_J,Category_019,2012/9/6,100 
Product_1316,Whse_J,Category_019,2012/9/13,100 
Product_1410,Whse_J,Category_019,2012/9/13,100 
Product_1316,Whse_J,Category_019,2012/9/13,400 
Product_1410,Whse_J,Category_019,2012/9/13,200 
Product_1470,Whse_J,Category_019,2012/9/14,200 
Product_1262,Whse_J,Category_019,2012/9/26,500 
Product_1315,Whse_J,Category_019,2012/9/26,500 
Product_1316,Whse_J,Category_019,2012/9/26,200 
Product_1315,Whse_J,Category_019,2012/9/26,200 
Product_1250,Whse_J,Category_019,2012/9/26,200 
Product_1316,Whse_J,Category_019,2012/9/26,100 
Product_1372,Whse_J,Category_019,2012/9/26,100 
Product_1410,Whse_J,Category_019,2012/9/26,100 
Product_1316,Whse_J,Category_019,2012/9/28,100 
Product_1316,Whse_J,Category_019,2012/11/1,100 
Product_1410,Whse_J,Category_019,2012/11/1,100 
Product_1410,Whse_J,Category_019,2012/11/6,100 
Product_1470,Whse_J,Category_019,2012/11/6,100 
Product_1470,Whse_J,Category_019,2012/11/30,100 
Product_1250,Whse_J,Category_019,2012/12/5,300 
Product_1316,Whse_J,Category_019,2012/12/5,100 
Product_1250,Whse_J,Category_019,2012/12/10,100 
Product_1316,Whse_J,Category_019,2012/12/10,100 
Product_1250,Whse_J,Category_019,2012/12/26,300 
Product_1372,Whse_J,Category_019,2012/12/26,200 
Product_1410,Whse_J,Category_019,2012/12/26,200 
Product_1470,Whse_J,Category_019,2012/12/26,200 
Product_1316,Whse_J,Category_019,2012/12/26,400 
Product_1410,Whse_J,Category_019,2012/12/26,200 
Product_1250,Whse_J,Category_019,2012/12/27,100 
Product_1316,Whse_J,Category_019,2012/12/27,100 
Product_1410,Whse_J,Category_019,2012/3/26,1000 
Product_1489,Whse_J,Category_019,2012/8/24,1000 
Product_1400,Whse_J,Category_019,2012/10/3,1000 
Product_1357,Whse_J,Category_019,2012/10/16,1000 
Product_1357,Whse_J,Category_019,2012/10/31,2000 
Product_1400,Whse_J,Category_019,2012/11/7,2000 
Product_1489,Whse_J,Category_019,2012/11/13,1000 
Product_0113,Whse_J,Category_006,2012/4/11,10000 
Product_1274,Whse_J,Category_019,2012/1/26,2000 
Product_1286,Whse_J,Category_019,2012/1/6,3000 
Product_1294,Whse_J,Category_019,2012/1/6,2000 
Product_1274,Whse_J,Category_019,2012/1/10,4000 
Product_1274,Whse_J,Category_019,2012/1/26,2000 
Product_1274,Whse_J,Category_019,2012/2/27,2000 
Product_1377,Whse_J,Category_019,2012/2/28,2000 
Product_1452,Whse_J,Category_019,2012/2/28,1000 
Product_1286,Whse_J,Category_019,2012/3/14,1000 
Product_1286,Whse_J,Category_019,2012/4/5,2000 
Product_1294,Whse_J,Category_019,2012/4/5,2000 
Product_1286,Whse_J,Category_019,2012/5/7,2000 
Product_1286,Whse_J,Category_019,2012/5/29,2000 
Product_1286,Whse_J,Category_019,2012/6/8,2000 
Product_1294,Whse_J,Category_019,2012/6/8,2000 
Product_1274,Whse_J,Category_019,2012/7/3,2000 
Product_1294,Whse_J,Category_019,2012/7/13,1000 
Product_1377,Whse_J,Category_019,2012/7/13,1000 
Product_1452,Whse_J,Category_019,2012/7/13,1000 
Product_1274,Whse_J,Category_019,2012/8/3,1000 
Product_1274,Whse_J,Category_019,2012/8/29,2000 
Product_1286,Whse_J,Category_019,2012/9/24,3000 
Product_1294,Whse_J,Category_019,2012/9/24,1000 
Product_1274,Whse_J,Category_019,2012/10/29,2000 
Product_1286,Whse_J,Category_019,2012/12/21,2000 
Product_1377,Whse_J,Category_019,2012/12/21,1000 
Product_1381,Whse_J,Category_019,2012/12/21,1000 
Product_1274,Whse_J,Category_019,2012/12/25,1000 
Product_1361,Whse_J,Category_033,2012/3/14,20000 
Product_1361,Whse_J,Category_033,2012/6/22,10000 
Product_1361,Whse_J,Category_033,2012/9/19,10000 
Product_1361,Whse_J,Category_033,2012/10/11,10000 
Product_1361,Whse_J,Category_033,2012/12/6,10000 
Product_1158,Whse_J,Category_006,2012/5/8,20000 
Product_1160,Whse_J,Category_006,2012/12/4,8000 
Product_1160,Whse_J,Category_006,2012/12/4,2000 
Product_1149,Whse_J,Category_006,2012/7/25,15000 
Product_1149,Whse_J,Category_006,2012/8/22,10000 
Product_1149,Whse_J,Category_006,2012/9/20,10000 
Product_1149,Whse_J,Category_006,2012/10/1,10000 
